"region Geographic indicator"
,Frequency,Percent,Valid Percent
43.300000000000004,1,0.02,0.02
83.80000000000001,1,0.02,0.02
59.7,1,0.02,0.02
82.5,1,0.02,0.02
73.2,1,0.02,0.02
91.30000000000001,1,0.02,0.02
89.80000000000001,1,0.02,0.02
90.0,1,0.02,0.02
56.1,1,0.02,0.02
78.9,1,0.02,0.02
53.1,1,0.02,0.02
30.1,1,0.02,0.02
57.5,1,0.02,0.02
90.80000000000001,1,0.02,0.02
74.4,1,0.02,0.02
45.300000000000004,1,0.02,0.02
95.10000000000001,1,0.02,0.02
80.60000000000001,1,0.02,0.02
69.10000000000001,1,0.02,0.02
77.2,1,0.02,0.02
66.8,1,0.02,0.02
59.6,1,0.02,0.02
83.10000000000001,1,0.02,0.02
94.5,1,0.02,0.02
78.5,1,0.02,0.02
53.300000000000004,1,0.02,0.02
59.0,1,0.02,0.02
82.0,1,0.02,0.02
45.5,1,0.02,0.02
52.5,1,0.02,0.02
83.9,1,0.02,0.02
42.7,1,0.02,0.02
85.5,1,0.02,0.02
66.4,1,0.02,0.02
92.7,1,0.02,0.02
2.6,1,0.02,0.02
91.80000000000001,1,0.02,0.02
70.5,1,0.02,0.02
93.5,1,0.02,0.02
46.400000000000006,1,0.02,0.02
61.1,1,0.02,0.02
75.60000000000001,1,0.02,0.02
96.0,1,0.02,0.02
88.9,1,0.02,0.02
93.2,1,0.02,0.02
88.30000000000001,1,0.02,0.02
59.1,1,0.02,0.02
2.3000000000000003,1,0.02,0.02
92.9,1,0.02,0.02
57.7,1,0.02,0.02
54.0,1,0.02,0.02
2.9000000000000004,1,0.02,0.02
49.900000000000006,1,0.02,0.02
95.80000000000001,1,0.02,0.02
77.7,1,0.02,0.02
63.5,1,0.02,0.02
63.800000000000004,1,0.02,0.02
65.10000000000001,1,0.02,0.02
94.60000000000001,1,0.02,0.02
53.800000000000004,1,0.02,0.02
79.80000000000001,1,0.02,0.02
69.4,1,0.02,0.02
68.10000000000001,1,0.02,0.02
2.2,1,0.02,0.02
Total,5000,100.0,

"carcatvalue Primary vehicle price category"
,Frequency,Percent,Valid Percent
1 Economy,2382,47.64,47.64
2 Standard,1263,25.26,25.26
3 Luxury,863,17.26,17.26
-1 N/A,492,9.84,9.84
Total,5000,100.0,

"carbought Primary vehicle bought/leased within last year"
,Frequency,Percent,Valid Percent
0 No,2931,58.62,58.62
1 Yes,1577,31.54,31.54
-1 N/A,492,9.84,9.84
Total,5000,100.0,

"carbuy Plan to purchase/lease vehicle within next year"
,Frequency,Percent,Valid Percent
0 No,3192,63.84,63.84
1 Yes,1808,36.16,36.16
Total,5000,100.0,

"commute Primary commute transportation"
,Frequency,Percent,Valid Percent
1 Car,2868,57.36,57.36
4 Bus,629,12.58,12.58
8 Walk,584,11.68,11.68
5 Train/Subway,298,5.96,5.96
3 Carpool,296,5.92,5.92
10 Telecommute,148,2.96,2.96
7 Bicycle,56,1.12,1.12
2 Motorcycle,49,0.98,0.98
6 Other public transit,43,0.86,0.86
9 Other non-motorized transit,29,0.58,0.58
Total,5000,100.0,

"commutecat Commute category"
,Frequency,Percent,Valid Percent
1 Single occupancy,2917,58.34,58.34
3 Public transportation,970,19.4,19.4
4 Non-motorized,669,13.38,13.38
2 Multiple occupancy,296,5.92,5.92
5 Telecommute,148,2.96,2.96
Total,5000,100.0,

"commutecar Used car to commute within last year"
,Frequency,Percent,Valid Percent
1 Yes,3400,68.0,68.0
0 No,1600,32.0,32.0
Total,5000,100.0,

"commutemotorcycle Used motorcycle to commute within last year"
,Frequency,Percent,Valid Percent
0 No,4495,89.9,89.9
1 Yes,505,10.1,10.1
Total,5000,100.0,

"commutecarpool Used carpool to commute within last year"
,Frequency,Percent,Valid Percent
0 No,3648,72.96,72.96
1 Yes,1352,27.04,27.04
Total,5000,100.0,

"commutebus Used bus to commute within last year"
,Frequency,Percent,Valid Percent
0 No,2966,59.32,59.32
1 Yes,2034,40.68,40.68
Total,5000,100.0,

"commuterail Used train/subway to commute within last year"
,Frequency,Percent,Valid Percent
0 No,3634,72.68,72.68
1 Yes,1366,27.32,27.32
Total,5000,100.0,

"commutepublic Used other public transport to commute within last year"
,Frequency,Percent,Valid Percent
0 No,4515,90.3,90.3
1 Yes,485,9.7,9.7
Total,5000,100.0,

"commutebike Used bike to commute within last year"
,Frequency,Percent,Valid Percent
0 No,4399,87.98,87.98
1 Yes,601,12.02,12.02
Total,5000,100.0,

"commutewalk Walked to commute within last year"
,Frequency,Percent,Valid Percent
0 No,3095,61.9,61.9
1 Yes,1905,38.1,38.1
Total,5000,100.0,

"commutenonmotor Used other non-motorized transport to commute within last year"
,Frequency,Percent,Valid Percent
0 No,4706,94.12,94.12
1 Yes,294,5.88,5.88
Total,5000,100.0,

"telecommute Telecommuted within last year"
,Frequency,Percent,Valid Percent
0 No,4072,81.44,81.44
1 Yes,928,18.56,18.56
Total,5000,100.0,

"reason Primary reason for being a customer here"
,Frequency,Percent,Valid Percent
9 No response,4047,80.94,80.94
1 Prices,447,8.94,8.94
2 Convenience,345,6.9,6.9
4 Other,107,2.14,2.14
3 Service,54,1.08,1.08
Total,5000,100.0,

"polview Political outlook"
,Frequency,Percent,Valid Percent
4 Moderate,1763,35.26,35.26
5 Slightly conservative,888,17.76,17.76
6 Conservative,842,16.84,16.84
3 Slightly liberal,648,12.96,12.96
2 Liberal,610,12.2,12.2
1 Extremely liberal,163,3.26,3.26
7 Extremely conservative,86,1.72,1.72
Total,5000,100.0,

"polparty Political party membership"
,Frequency,Percent,Valid Percent
0 No,3105,62.1,62.1
1 Yes,1895,37.9,37.9
Total,5000,100.0,

"polcontrib Political contributions"
,Frequency,Percent,Valid Percent
0 No,3850,77.0,77.0
1 Yes,1150,23.0,23.0
Total,5000,100.0,

"vote Voted in last election"
,Frequency,Percent,Valid Percent
1 Yes,2571,51.42,51.42
0 No,2429,48.58,48.58
Total,5000,100.0,

"card Primary credit card"
,Frequency,Percent,Valid Percent
4 Discover,1333,26.66,26.66
2 Visa,1250,25.0,25.0
3 Mastercard,1202,24.04,24.04
1 American Express,1000,20.0,20.0
5 Other,215,4.3,4.3
Total,5000,100.0,

"cardtype Designation of primary credit card"
,Frequency,Percent,Valid Percent
4 Other,1263,25.26,25.26
3 Platinum,1255,25.1,25.1
2 Gold,1248,24.96,24.96
1 None,1234,24.68,24.68
Total,5000,100.0,

"cardbenefit Benefit program for primary credit card"
,Frequency,Percent,Valid Percent
4 Other,1266,25.32,25.32
3 Airline miles,1255,25.1,25.1
1 None,1249,24.98,24.98
2 Cash back,1230,24.6,24.6
Total,5000,100.0,

"cardfee Annual fee for primary credit card"
,Frequency,Percent,Valid Percent
0 No,4050,81.0,81.0
1 Yes,950,19.0,19.0
Total,5000,100.0,

"cardtenurecat Years held primary credit card"
,Frequency,Percent,Valid Percent
5 More than 15,2353,47.06,47.06
2 2 to 5,850,17.0,17.0
3 6 to 10,788,15.76,15.76
4 11 to 15,697,13.94,13.94
1 Less than 2,312,6.24,6.24
Total,5000,100.0,

"card2 Secondary credit card"
,Frequency,Percent,Valid Percent
3 Mastercard,1383,27.66,27.66
2 Visa,1289,25.78,25.78
4 Discover,1160,23.2,23.2
1 American Express,819,16.38,16.38
5 Other,349,6.98,6.98
Total,5000,100.0,

"card2type Designation of secondary credit card"
,Frequency,Percent,Valid Percent
4 Other,1309,26.18,26.18
3 Platinum,1254,25.08,25.08
2 Gold,1241,24.82,24.82
1 None,1196,23.92,23.92
Total,5000,100.0,

"card2benefit Benefit program for secondary credit card"
,Frequency,Percent,Valid Percent
4 Other,1303,26.06,26.06
3 Airline miles,1281,25.62,25.62
1 None,1215,24.3,24.3
2 Cash back,1201,24.02,24.02
Total,5000,100.0,

"card2fee Annual fee for secondary credit card"
,Frequency,Percent,Valid Percent
0 No,4047,80.94,80.94
1 Yes,953,19.06,19.06
Total,5000,100.0,

"card2tenurecat Years held secondary credit card"
,Frequency,Percent,Valid Percent
5 More than 15,1924,38.48,38.48
2 2 to 5,1020,20.4,20.4
3 6 to 10,940,18.8,18.8
4 11 to 15,753,15.06,15.06
1 Less than 2,363,7.26,7.26
Total,5000,100.0,

"active Active lifestyle"
,Frequency,Percent,Valid Percent
0 No,2665,53.3,53.3
1 Yes,2335,46.7,46.7
Total,5000,100.0,

"bfast Preferred breakfast"
,Frequency,Percent,Valid Percent
3 Cereal,1897,37.94,37.94
1 Energy bar,1554,31.08,31.08
2 Oatmeal,1549,30.98,30.98
Total,5000,100.0,

"churn Switched providers within last month"
,Frequency,Percent,Valid Percent
0 No,3753,75.06,75.06
1 Yes,1247,24.94,24.94
Total,5000,100.0,

"tollfree Toll free service"
,Frequency,Percent,Valid Percent
0 No,2610,52.2,52.2
1 Yes,2390,47.8,47.8
Total,5000,100.0,

"equip Equipment rental"
,Frequency,Percent,Valid Percent
0 No,3293,65.86,65.86
1 Yes,1707,34.14,34.14
Total,5000,100.0,

"callcard Calling card service"
,Frequency,Percent,Valid Percent
1 Yes,3594,71.88,71.88
0 No,1406,28.12,28.12
Total,5000,100.0,

"wireless Wireless service"
,Frequency,Percent,Valid Percent
0 No,3625,72.5,72.5
1 Yes,1375,27.5,27.5
Total,5000,100.0,

"multline Multiple lines"
,Frequency,Percent,Valid Percent
0 No,2556,51.12,51.12
1 Yes,2444,48.88,48.88
Total,5000,100.0,

"voice Voice mail"
,Frequency,Percent,Valid Percent
0 No,3465,69.3,69.3
1 Yes,1535,30.7,30.7
Total,5000,100.0,

"pager Paging service"
,Frequency,Percent,Valid Percent
0 No,3778,75.56,75.56
1 Yes,1222,24.44,24.44
Total,5000,100.0,

"internet Internet"
,Frequency,Percent,Valid Percent
0 None,2489,49.78,49.78
1 Dial-up,792,15.84,15.84
3 Cable modem,591,11.82,11.82
4 Other,588,11.76,11.76
2 DSL,540,10.8,10.8
Total,5000,100.0,

"callid Caller ID"
,Frequency,Percent,Valid Percent
0 No,2614,52.28,52.28
1 Yes,2386,47.72,47.72
Total,5000,100.0,

"callwait Call waiting"
,Frequency,Percent,Valid Percent
0 No,2588,51.76,51.76
1 Yes,2412,48.24,48.24
Total,5000,100.0,

"forward Call forwarding"
,Frequency,Percent,Valid Percent
0 No,2580,51.6,51.6
1 Yes,2420,48.4,48.4
Total,5000,100.0,

"confer 3-way calling"
,Frequency,Percent,Valid Percent
0 No,2591,51.82,51.82
1 Yes,2409,48.18,48.18
Total,5000,100.0,

"ebill Electronic billing"
,Frequency,Percent,Valid Percent
0 No,3246,64.92,64.92
1 Yes,1754,35.08,35.08
Total,5000,100.0,

"owntv Owns TV"
,Frequency,Percent,Valid Percent
1 Yes,4915,98.3,98.3
0 No,85,1.7,1.7
Total,5000,100.0,

"ownvcr Owns VCR"
,Frequency,Percent,Valid Percent
1 Yes,4579,91.58,91.58
0 No,421,8.42,8.42
Total,5000,100.0,

"owndvd Owns DVD player"
,Frequency,Percent,Valid Percent
1 Yes,4574,91.48,91.48
0 No,426,8.52,8.52
Total,5000,100.0,

"owncd Owns stereo/CD player"
,Frequency,Percent,Valid Percent
1 Yes,4665,93.3,93.3
0 No,335,6.7,6.7
Total,5000,100.0,

"ownpda Owns PDA"
,Frequency,Percent,Valid Percent
0 No,3980,79.6,79.6
1 Yes,1020,20.4,20.4
Total,5000,100.0,

"ownpc Owns computer"
,Frequency,Percent,Valid Percent
1 Yes,3179,63.58,63.58
0 No,1821,36.42,36.42
Total,5000,100.0,

"ownipod Owns portable digital audio player"
,Frequency,Percent,Valid Percent
0 No,2611,52.22,52.22
1 Yes,2389,47.78,47.78
Total,5000,100.0,

"owngame Owns gaming system"
,Frequency,Percent,Valid Percent
0 No,2613,52.26,52.26
1 Yes,2387,47.74,47.74
Total,5000,100.0,

"ownfax Owns fax machine"
,Frequency,Percent,Valid Percent
0 No,4087,81.74,81.74
1 Yes,913,18.26,18.26
Total,5000,100.0,

"news Newspaper subscription"
,Frequency,Percent,Valid Percent
0 No,2633,52.66,52.66
1 Yes,2367,47.34,47.34
Total,5000,100.0,

"response_01 Response to product offer 01"
,Frequency,Percent,Valid Percent
0 No,4597,91.94,91.94
1 Yes,403,8.06,8.06
Total,5000,100.0,

"response_02 Response to product offer 02"
,Frequency,Percent,Valid Percent
0 No,4335,86.7,86.7
1 Yes,665,13.3,13.3
Total,5000,100.0,

"response_03 Response to product offer 03"
,Frequency,Percent,Valid Percent
0 No,4492,89.84,89.84
1 Yes,508,10.16,10.16
Total,5000,100.0,

"custid Customer ID"
,Frequency,Percent,Valid Percent
5968-KSASKS-80K,1,0.02,0.02
1396-NUQYXY-TWM,1,0.02,0.02
5448-WOXAII-XSZ,1,0.02,0.02
7626-FZMBJH-OQD,1,0.02,0.02
3465-AUBFOE-PD2,1,0.02,0.02
2294-GVXBWL-C1X,1,0.02,0.02
1599-IFCVAG-M36,1,0.02,0.02
0690-PIBIUT-18H,1,0.02,0.02
4368-UTTGUJ-64C,1,0.02,0.02
8342-BCCKIG-4AN,1,0.02,0.02
1830-MQTMVB-DRW,1,0.02,0.02
9708-FSIKUI-JFI,1,0.02,0.02
4565-ZGPUAQ-WCB,1,0.02,0.02
7213-WOTHDB-WNU,1,0.02,0.02
9700-ABSJSP-IP3,1,0.02,0.02
3280-RLJPCC-KSZ,1,0.02,0.02
5610-LAHIQK-7Q0,1,0.02,0.02
3477-MMFWGS-GYL,1,0.02,0.02
4798-XIHEUW-NY0,1,0.02,0.02
1573-KAASUO-TZL,1,0.02,0.02
6442-NNEOBK-8M9,1,0.02,0.02
0468-GLIWUH-DWI,1,0.02,0.02
2243-VPPSUB-QDD,1,0.02,0.02
0242-RKEVYJ-DKL,1,0.02,0.02
9683-ZEVCUA-G0A,1,0.02,0.02
0206-WPXVWW-W8K,1,0.02,0.02
5901-KJGWAL-MWZ,1,0.02,0.02
1580-BDVEHG-V4S,1,0.02,0.02
3459-ZJAVNI-CY9,1,0.02,0.02
0934-PMNAUP-18N,1,0.02,0.02
2263-XPASJM-9VI,1,0.02,0.02
6266-RLDNCR-J7Y,1,0.02,0.02
3588-HQUWIG-3Q6,1,0.02,0.02
8880-CVYCMC-T8E,1,0.02,0.02
1640-XRQRDK-L4U,1,0.02,0.02
7357-DKWNYI-60W,1,0.02,0.02
6426-FSNNEX-5R9,1,0.02,0.02
7167-GGLBZF-G13,1,0.02,0.02
7406-DHAGWP-Q8N,1,0.02,0.02
6937-SCOHRX-FOP,1,0.02,0.02
9759-CXKPKH-8QW,1,0.02,0.02
4168-ZVDXVA-7N9,1,0.02,0.02
1082-GULTUA-5BP,1,0.02,0.02
7513-RQIHWF-O12,1,0.02,0.02
2527-HHGXKT-TUY,1,0.02,0.02
9122-PFMHXH-M31,1,0.02,0.02
4305-LRKEVC-OHK,1,0.02,0.02
1804-PVZNPU-R1J,1,0.02,0.02
9728-PCVERU-QUL,1,0.02,0.02
3205-RLFANE-F8N,1,0.02,0.02
7858-HZMYYL-SX0,1,0.02,0.02
1121-FCQYKB-UP2,1,0.02,0.02
1986-NISNSG-9OV,1,0.02,0.02
2885-KFFQPU-BNO,1,0.02,0.02
9543-KRZTJX-1TS,1,0.02,0.02
6561-EOIILF-QKR,1,0.02,0.02
7263-AEWEKA-SU2,1,0.02,0.02
3216-SZEKOE-VJG,1,0.02,0.02
9636-HPBDTP-KS8,1,0.02,0.02
2876-GNEAJF-6X0,1,0.02,0.02
1840-PAPXFC-DUM,1,0.02,0.02
2735-PDKKEG-P4W,1,0.02,0.02
4070-SNUNJA-68Y,1,0.02,0.02
1834-TLGRSP-VFJ,1,0.02,0.02
1378-NSMSNV-ZH9,1,0.02,0.02
4997-OVXAFM-Z5B,1,0.02,0.02
4610-AQKNEI-8SL,1,0.02,0.02
6513-MAGRLJ-DEW,1,0.02,0.02
7197-NQAPIU-8HL,1,0.02,0.02
4249-UECQGQ-L55,1,0.02,0.02
5820-CFGSKO-LH2,1,0.02,0.02
6977-VVFCPU-OHB,1,0.02,0.02
0961-BDRLOZ-I4R,1,0.02,0.02
5112-YVRGNG-XEW,1,0.02,0.02
6249-XKBUFA-6KS,1,0.02,0.02
8177-UWVWAI-D86,1,0.02,0.02
8267-UTARFV-TZK,1,0.02,0.02
4077-CTDBEE-52Z,1,0.02,0.02
8503-WRYEXZ-O7H,1,0.02,0.02
2516-PWHPEI-BKY,1,0.02,0.02
6896-NCSSOZ-ASJ,1,0.02,0.02
4420-KFHEEQ-C35,1,0.02,0.02
5209-GYQFHF-UTM,1,0.02,0.02
2857-XPJXUP-XV2,1,0.02,0.02
6786-AYERHK-FTJ,1,0.02,0.02
8840-BUPLQG-AC2,1,0.02,0.02
9138-CLWCEI-3Y8,1,0.02,0.02
6624-JYEJEC-28C,1,0.02,0.02
8201-AAESBF-GW3,1,0.02,0.02
4355-RERURJ-TYC,1,0.02,0.02
8638-JHITJS-8LX,1,0.02,0.02
9067-YFIWQS-MHY,1,0.02,0.02
9052-INWTCF-LXX,1,0.02,0.02
5095-ZVZRMJ-RW7,1,0.02,0.02
9599-SUFBSF-W16,1,0.02,0.02
8212-YBMDAW-CHP,1,0.02,0.02
7131-DZKXSP-AYH,1,0.02,0.02
0228-XPKZOF-2W3,1,0.02,0.02
0176-WXKRJL-KXL,1,0.02,0.02
9991-FCIBKT-W29,1,0.02,0.02
0926-OZQUQX-GXA,1,0.02,0.02
5469-EPBFHC-7AB,1,0.02,0.02
8369-MBTIPE-9QA,1,0.02,0.02
5962-VYGGCY-1ZE,1,0.02,0.02
5341-FHGFBA-WNY,1,0.02,0.02
7645-GQETHD-W2Y,1,0.02,0.02
2438-IPWEVD-P6N,1,0.02,0.02
7862-TAJDXD-ZLW,1,0.02,0.02
8665-ZTJWBH-V5O,1,0.02,0.02
2053-XMXWVB-6JF,1,0.02,0.02
6203-JLXPIJ-YQZ,1,0.02,0.02
7564-JIJMLK-ZWE,1,0.02,0.02
1834-KUMRGH-5EV,1,0.02,0.02
0879-ZSQZLI-J5R,1,0.02,0.02
6210-DHPOYZ-UQ7,1,0.02,0.02
9166-MHBMBK-P1V,1,0.02,0.02
4273-YIIQIX-HWY,1,0.02,0.02
8138-BMCTXB-B2A,1,0.02,0.02
5578-LPGUVE-NUC,1,0.02,0.02
3879-WSLKLR-HVP,1,0.02,0.02
8162-PHLLNH-12V,1,0.02,0.02
4150-YRZJEG-2HE,1,0.02,0.02
7267-RMHTZA-C3Y,1,0.02,0.02
3669-OLWGCO-UCB,1,0.02,0.02
8759-LXAEUZ-V6U,1,0.02,0.02
4432-KMTQXO-788,1,0.02,0.02
9219-SKMXVG-KO5,1,0.02,0.02
6284-TQRXAR-KJP,1,0.02,0.02
5072-BTZWQR-C58,1,0.02,0.02
1413-SYXTVM-YFE,1,0.02,0.02
3780-TATOPA-KUH,1,0.02,0.02
8303-DNPIXO-QD5,1,0.02,0.02
5888-OLUJTN-K3U,1,0.02,0.02
3303-GJYFBQ-K1T,1,0.02,0.02
2483-JOWUPC-CM9,1,0.02,0.02
2233-VVYISL-VUT,1,0.02,0.02
2845-KNIRYP-1AZ,1,0.02,0.02
2891-DHXSLS-50D,1,0.02,0.02
9873-WQTSZT-XNM,1,0.02,0.02
5333-SDOOMS-LAF,1,0.02,0.02
8950-KNQRWT-4Y4,1,0.02,0.02
2391-AMVDUL-YBY,1,0.02,0.02
7415-UXYHFW-BER,1,0.02,0.02
0658-OLLRSH-UUO,1,0.02,0.02
8934-HFHAKV-H2L,1,0.02,0.02
2288-RENDWA-WQQ,1,0.02,0.02
8185-KPZXTS-TKF,1,0.02,0.02
6758-ULCQSF-EBK,1,0.02,0.02
1541-VVBZZE-2V2,1,0.02,0.02
4025-RCPSYI-803,1,0.02,0.02
1462-SXEVBW-VFB,1,0.02,0.02
1326-VLTUIX-GDO,1,0.02,0.02
9847-QFQVFK-D8O,1,0.02,0.02
7678-LOFMWP-KUW,1,0.02,0.02
0369-CBIJVA-O7U,1,0.02,0.02
6400-XUMGLZ-W9J,1,0.02,0.02
0866-UHTTGI-3QO,1,0.02,0.02
1522-EVEYND-4I4,1,0.02,0.02
7494-SRZRMI-Q9I,1,0.02,0.02
6984-SKSZLL-0VG,1,0.02,0.02
1635-DWYMEA-EIF,1,0.02,0.02
3192-STGTEL-D14,1,0.02,0.02
3466-FEKGWX-30F,1,0.02,0.02
4637-ONLVTD-FJE,1,0.02,0.02
0249-WNVELU-RFS,1,0.02,0.02
7069-TRYJEB-868,1,0.02,0.02
0045-ZIMFJC-1BM,1,0.02,0.02
5280-RXKFZO-X4R,1,0.02,0.02
4679-UATVDO-CJT,1,0.02,0.02
5112-XIXXKN-WNM,1,0.02,0.02
9406-UAPEXS-YLU,1,0.02,0.02
6556-SRCBGZ-J26,1,0.02,0.02
3853-NVDCOJ-TIN,1,0.02,0.02
7865-BNVTDE-9BH,1,0.02,0.02
2927-BECLMG-XEQ,1,0.02,0.02
6687-OXMVWH-SDV,1,0.02,0.02
6086-QLXKZB-P8C,1,0.02,0.02
7865-YMUXWR-V8Y,1,0.02,0.02
8311-ZQBQDO-7GB,1,0.02,0.02
1495-ORHBEL-NR2,1,0.02,0.02
1718-TWXBXD-JG1,1,0.02,0.02
6143-ZQRFPU-VAW,1,0.02,0.02
0728-LDVBOE-9Z2,1,0.02,0.02
2448-XAAFIA-R0M,1,0.02,0.02
9589-ZSJHEO-4CY,1,0.02,0.02
8498-ANIERZ-SOX,1,0.02,0.02
5639-SXVHJD-Z1M,1,0.02,0.02
3093-CQGCXA-9YA,1,0.02,0.02
2476-OPMBAR-76N,1,0.02,0.02
2815-TQGCPT-HGZ,1,0.02,0.02
7199-FSNBCQ-QRJ,1,0.02,0.02
0273-COHJKL-MYW,1,0.02,0.02
8330-HXKTOD-G48,1,0.02,0.02
6663-QJYWSZ-HBU,1,0.02,0.02
0949-WPIHSN-E2W,1,0.02,0.02
3486-CQDJIM-ROR,1,0.02,0.02
2886-TPWOUY-VXI,1,0.02,0.02
0579-KWKINA-B6B,1,0.02,0.02
6560-WECAVX-ZP2,1,0.02,0.02
9780-ZWIECB-825,1,0.02,0.02
6835-ICMHVZ-Y5G,1,0.02,0.02
1133-USNISY-W77,1,0.02,0.02
1402-OOREED-37L,1,0.02,0.02
6051-HRWOID-SC0,1,0.02,0.02
1216-GMTFVY-OY2,1,0.02,0.02
6641-UWDGEB-YPP,1,0.02,0.02
2318-GCPSTT-9B0,1,0.02,0.02
6665-LFQNEK-0QZ,1,0.02,0.02
0837-BDITSL-N6A,1,0.02,0.02
2855-UNBOQK-EDC,1,0.02,0.02
0707-GXMTZS-HUH,1,0.02,0.02
3992-YOCQDJ-8IG,1,0.02,0.02
0529-XXEMED-6KA,1,0.02,0.02
3957-VXHRNX-HRM,1,0.02,0.02
2868-EXFXBT-1O7,1,0.02,0.02
0648-AIPJSP-UVM,1,0.02,0.02
4474-UOAZVD-3UE,1,0.02,0.02
7698-RZOTTO-EC9,1,0.02,0.02
0785-LPNOQC-0C0,1,0.02,0.02
2814-PSLRXB-EN1,1,0.02,0.02
7144-MLLCEU-EE2,1,0.02,0.02
3169-EZHTJB-IR2,1,0.02,0.02
9705-SBORMY-SLG,1,0.02,0.02
9417-DDTNOZ-7NI,1,0.02,0.02
6177-YTJFDA-1WI,1,0.02,0.02
5338-HZDOZD-JW7,1,0.02,0.02
5520-FWQJTG-3CN,1,0.02,0.02
7440-XHITVM-BUH,1,0.02,0.02
5657-GLVSOB-7JR,1,0.02,0.02
9919-ORWGSQ-8Q6,1,0.02,0.02
6022-DCDIHS-WB2,1,0.02,0.02
6786-HCPJTU-GSK,1,0.02,0.02
4850-BXBFET-BRV,1,0.02,0.02
8127-XWSRLA-YJH,1,0.02,0.02
4108-OUNWAB-W0Q,1,0.02,0.02
5247-VSERBW-90S,1,0.02,0.02
3485-RHOUYF-PTX,1,0.02,0.02
1751-UGIABB-VW5,1,0.02,0.02
3115-GFMPEZ-6GZ,1,0.02,0.02
6213-OTUVBZ-HEG,1,0.02,0.02
5125-QIFIIR-412,1,0.02,0.02
1889-JPTURZ-8A6,1,0.02,0.02
3757-RERTCC-6IF,1,0.02,0.02
5615-OUFXJT-96Q,1,0.02,0.02
9665-BSWFJD-TUL,1,0.02,0.02
9844-XTDOZB-DSM,1,0.02,0.02
5678-EFOIAI-6JV,1,0.02,0.02
8386-GDXPAT-AF7,1,0.02,0.02
4568-ODOYWD-SJ0,1,0.02,0.02
1727-IMJADL-GHZ,1,0.02,0.02
8642-OQPPOH-ANY,1,0.02,0.02
9730-HTXQGE-VQU,1,0.02,0.02
8539-HZXMPS-G7I,1,0.02,0.02
0225-LFNXNQ-CBB,1,0.02,0.02
0139-XRFSOB-402,1,0.02,0.02
2187-NYMCPV-F8B,1,0.02,0.02
9653-VCOLVN-63A,1,0.02,0.02
6466-KBIQXI-MFL,1,0.02,0.02
0675-TNFPMK-44B,1,0.02,0.02
2578-HZMZCZ-KXA,1,0.02,0.02
4088-LNAZTF-85B,1,0.02,0.02
3839-ZHTQJG-W19,1,0.02,0.02
0921-OOZBRK-Q0M,1,0.02,0.02
7285-QIPKCQ-GAJ,1,0.02,0.02
5565-CAGENH-J1W,1,0.02,0.02
6841-JSSSYV-E8Q,1,0.02,0.02
4700-RLHJPE-MUB,1,0.02,0.02
0723-GXNSOR-NBK,1,0.02,0.02
8521-PFMGPE-P51,1,0.02,0.02
5078-CDRQMJ-FI7,1,0.02,0.02
5354-PDWNBA-4YL,1,0.02,0.02
1775-ZGGKVD-ME7,1,0.02,0.02
5944-TFCYBB-DS4,1,0.02,0.02
6902-VSRBXV-RN0,1,0.02,0.02
8607-TZSLGG-CGX,1,0.02,0.02
3538-LEMKHC-AHA,1,0.02,0.02
0203-MYNNAC-CE2,1,0.02,0.02
0830-SUDIDV-04O,1,0.02,0.02
3027-WMALFT-24E,1,0.02,0.02
6738-QPDWSF-94T,1,0.02,0.02
2772-QVASQC-36Q,1,0.02,0.02
4979-WSWKYV-BSV,1,0.02,0.02
7631-BDXOFK-3XH,1,0.02,0.02
0275-XIRSOP-4TX,1,0.02,0.02
6725-WVDKTL-Y9J,1,0.02,0.02
6441-FJUWZQ-7G8,1,0.02,0.02
2243-MTPQGC-UJW,1,0.02,0.02
7432-WDHWTX-FI7,1,0.02,0.02
6515-HVOZRY-G0Y,1,0.02,0.02
4781-FMFUUI-TUJ,1,0.02,0.02
3146-FGHMHR-DZP,1,0.02,0.02
5075-KNERRP-GF5,1,0.02,0.02
6308-REILUL-K6N,1,0.02,0.02
8344-JSVXPW-RPU,1,0.02,0.02
9672-IOQEXF-W7O,1,0.02,0.02
7524-LLKYHT-GPQ,1,0.02,0.02
0082-NSSEDJ-QLZ,1,0.02,0.02
3174-AHTEYY-QJK,1,0.02,0.02
0740-RKMLMA-841,1,0.02,0.02
6722-XLYUTK-TM4,1,0.02,0.02
4024-ODLSKW-WP1,1,0.02,0.02
6566-CLPHVI-URQ,1,0.02,0.02
8823-OHFZTW-1VO,1,0.02,0.02
0643-DLNOQV-O4Q,1,0.02,0.02
3916-NWERMD-49E,1,0.02,0.02
7317-IHWXXF-42H,1,0.02,0.02
9368-AHFAUQ-08Z,1,0.02,0.02
9175-XFUAVM-BTO,1,0.02,0.02
8958-JAFMTN-CQ7,1,0.02,0.02
3685-WTAVBE-RC3,1,0.02,0.02
4030-WSTXBV-BTC,1,0.02,0.02
5195-SCGWCO-5P6,1,0.02,0.02
8558-BHAKRJ-QTS,1,0.02,0.02
5939-IMPNSE-CM5,1,0.02,0.02
8102-BGUZAU-GRZ,1,0.02,0.02
6061-UNBRFN-IJ4,1,0.02,0.02
9091-USJPYF-5PF,1,0.02,0.02
1273-MSAUOB-2O9,1,0.02,0.02
